id	title	description	link	image_link	brand	condition	availability	price	short_description	product_type	google_product_category	gender
3628	BLUE BLOCKPRINTED COTTON MUL SAREE	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-blockprinted-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3396.jpg	Chidiyaa	new	in stock	48.00 USD	Handcrafted in pure cotton with our signature blockprints	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3637	Gray Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/coral-ivory-blockprinted-saree-pure-handwoven-linen-3638.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3961.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
3638	Gray Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/gray-block-printed-pure-handwoven-linen-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4052.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
3639	Gray Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/gray-block-printed-pure-handwoven-linen-saree-3639.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4203.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
3640	Gray Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/gray-block-printed-pure-handwoven-linen-saree-3640.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4258.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
3641	Gray Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/gray-block-printed-pure-handwoven-linen-saree-3641.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4345.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
3642	MUSTARD BLOCKPRINTED CROP TOP IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/mustard-blockprinted-crop-top-in-mashru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3953.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful green block printed crop top blouse with bell sleeves in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections | Ajrakh Love > Collections > In your eyes..		
3643	MUSTARD BLOCKPRINTED CROP TOP IN MASHRU SILK-Small	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/mustard-blockprinted-crop-top-in-mashru-silk-small.html	https://www.chidiyaa.com/media/catalog/product	Chidiyaa	new	in stock	32.00 USD	Beautiful green block printed crop top blouse with bell sleeves in luxurious Mashru Silk, perfect ensemble when paired with our sarees..			
3644	MUSTARD BLOCKPRINTED CROP TOP IN MASHRU SILK-Medium	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/mustard-blockprinted-crop-top-in-mashru-silk-medium.html	https://www.chidiyaa.com/media/catalog/product	Chidiyaa	new	in stock	32.00 USD	Beautiful green block printed crop top blouse with bell sleeves in luxurious Mashru Silk, perfect ensemble when paired with our sarees..			
3645	MUSTARD BLOCKPRINTED CROP TOP IN MASHRU SILK-Large	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/mustard-blockprinted-crop-top-in-mashru-silk-large.html	https://www.chidiyaa.com/media/catalog/product	Chidiyaa	new	in stock	32.00 USD	Beautiful green block printed crop top blouse with bell sleeves in luxurious Mashru Silk, perfect ensemble when paired with our sarees..			
3646	MUSTARD BLOCKPRINTED CROP TOP IN MASHRU SILK-XL	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/mustard-blockprinted-crop-top-in-mashru-silk-xl.html	https://www.chidiyaa.com/media/catalog/product	Chidiyaa	new	in stock	32.00 USD	Beautiful green block printed crop top blouse with bell sleeves in luxurious Mashru Silk, perfect ensemble when paired with our sarees..			
3647	MUSTARD BLOCKPRINTED CROP TOP IN MASHRU SILK-XXL	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/mustard-blockprinted-crop-top-in-mashru-silk-xxl.html	https://www.chidiyaa.com/media/catalog/product	Chidiyaa	new	in stock	32.00 USD	Beautiful green block printed crop top blouse with bell sleeves in luxurious Mashru Silk, perfect ensemble when paired with our sarees..			
3648	BLUE V NECK BLOCKPRINTED CROP TOP IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/blue-v-neck-blockprinted-crop-top-in-mashru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4145_2.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful block printed crop top blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections | Ajrakh Love > Collections > In your eyes..		
3654	PINK BLOCKPRINTED CROP TOP IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/pink-blockprinted-crop-top-in-mashru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4055.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful block printed crop top blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections | Ajrakh Love > Collections > In your eyes..		
3660	RED SLEEVLESS BLOCKPRINTED CROP TOP IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/red-sleevless-blockprinted-crop-top-in-mashru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4421.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful block printed crop top blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections | Ajrakh Love > Collections > In your eyes..		
3666	RED V NECK BLOCKPRINTED CROP TOP IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/red-v-neck-blockprinted-crop-top-in-mashru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4667_2.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful block printed crop top blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections | Ajrakh Love > Collections > In your eyes..		
3672	Sab Green Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/sab-green-block-printed-pure-handwoven-linen-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4470.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
3673	Sab Green Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/sab-green-block-printed-pure-handwoven-linen-saree-3673.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4528.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
3674	Sab Green Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/sab-green-block-printed-pure-handwoven-linen-saree-3674.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4607.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
3675	Sab Green Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/sab-green-block-printed-pure-handwoven-linen-saree-3675.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4617.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
3676	Sab Green Block Printed Pure Handwoven Linen Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/sab-green-block-printed-pure-handwoven-linen-saree-3676.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_4707.jpg	Chidiyaa	new	in stock	123.00 USD	Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > In your eyes..		
